"Concentration","DistanceToAirport","Precipitation","DistanceToMilitaryBase","DistanceToLandfill","DistanceToFedCWP","DistanceToAg","DistanceToChem","DistanceToRubber","DistanceToTextile","DistanceToApparel","DistanceToFnB","DistanceToFurniture","DistanceToLeather","DistanceToMachinery","DistanceToMiscellaneous","DistanceToPaper","DistanceToWood","SOCTonsPerHA","MedPFAS","PopDen","STUSPS","Median.Earnings.Inflation.Adj.2020","Bachelor.Degree.Percent.2020","Bachelor.5Year.Change","Bachelor.10Year.Change","Earnings.5Year.Change","Earnings.10Year.Change","Longitude","Latitude"
7.7,10.4542674421206,368.74,10.0092324232819,8.26949746449518,11.1687760704335,10.5091494711633,10.2821319476444,10.6353689362368,11.1667859112841,11.1254815705257,10.6042298825157,10.8140056024326,11.1557079532379,10.6239014266357,10.4851283734593,10.804666535844,10.6196973165311,36,"Low",45,"CA",28304,10.1,4.6,3.9,0,-459,-116.628668543,33.5349586496
7.7,9.90916048101024,259.65,9.68188644419909,9.16502908590359,9.62619357772222,8.37745645317714,7.70489579107517,8.29285402044653,8.58534745168081,10.1240332611484,7.7763346923695,8.26235471573425,9.58811215214893,8.23031122802471,8.79167331922619,7.80035125950285,8.49019289692891,13,"Low",180,"CA",48257,20.1,0.300000000000001,-17.9,2846,2727,-117.3975183,33.9749479
7.7,9.8269244643612,433.56,10.1723886828164,7.31162441079065,10.1177610871973,9.89780231491121,8.70389508732774,9.07567700878524,10.4834845323202,10.8357976286876,9.5165055166887,9.57773180081289,10.7048215979688,9.71570207444018,9.58889262807804,9.07567700878524,9.05985039438051,19,"Low",148,"CA",47935,13.4,1,-8.9,9291,6498,-117.044354,34.042906
7.7,10.2329706510811,519.56,9.81938557413339,8.21488099684659,9.80150922666691,9.40040575585525,6.84263530565392,8.13613925904418,8.00301534639724,10.65330861753,7.36558338853835,8.05162115286961,11.3050094744028,6.39495158411201,7.91073303768247,7.49771249992763,7.18525765145015,26,"Low",166,"CA",35073,12.5,1.7,0.300000000000001,4999,2756,-121.39555556,38.49777778
7.692,8.880692,1221.39,8.987701,9.250819,10.87,9.271746,8.189314,8.43896,8.894971,9.936273,9.597696,8.849567,9.897566,6.388163,9.09941,8.43896,8.858987,223,"Low",150,"MA",93019,27.4,-2.3,-38.2,0,31111,-71.3747,42.4567
7.68888888888889,9.90396794013192,402.7,9.4871785728787,8.41824783554974,11.8251923659972,8.7426722380514,7.03591094396745,7.3657020208819,8.43679114415995,9.76734652878464,7.59319572996651,7.80955021145297,8.27818576266864,7.80955021145297,7.35795310182414,7.307573209529,7.3106992408835,50,"Low",207,"CA",60092,23,3.7,-3.9,13755,16670,-122.00989,37.530484
7.685714,10.22351,1236.7,7.824483,9.675279,11.1093,10.10444,7.321991,7.927846,7.877582,10.21356,8.292188,9.316784,10.06083,6.532238,9.349871,7.352048,9.139191,54,"Low",139,"MA",35603,19.6,3.8,3.9,0,17478,-71.6115,42.5385
7.66666666666667,8.5065244180963,314.16,9.89887404042538,9.34763145918813,10.5058585433492,8.24095689421842,5.71823882186405,5.91322921864075,7.65557223580034,8.28245718502024,6.06841000400765,6.87564328716154,9.38583534998187,6.90737432418411,5.21973805156417,7.49562884757133,7.30744484552383,61,"Low",234,"CA",47005,27.2,2.3,-12.8,2797,5039,-117.8526576,33.7182685
7.6625,9.089618,998.46,9.213851,8.53749,11.64977,10.59854,7.492984,7.758957,9.211024,10.26019,7.455557,8.613666,10.53142,7.567703,8.064168,7.89999,7.878811,20,"Low",192,"TX",30049,10.9,0.4,-4.6,4074,5042,-96.9442177,32.8295183
7.65454545454545,10.3944215650387,406.67,10.0093481840938,8.90726505368396,11.1904945641708,9.50787043292689,6.80925262335194,7.87240476608506,8.09068003469448,8.52497246374094,6.80925262335194,7.52257860441052,9.11129564122946,7.80351766738774,8.08601596074067,7.29534266130699,8.35291133515557,11,"Low",224,"CA",26502,11.9,1.6,0.4,1912,2986,-118.010056,34.086591
7.65,8.98197711652774,467.16,10.0401272963754,7.25637432000852,10.6454281736913,8.91570835221384,7.54170698465105,6.84989662523863,8.153542420351,10.6059171825578,8.56596823908764,6.84989662523863,9.22325468007618,8.22461320980737,8.31314502985923,8.25165430524114,9.07843589168937,16,"Low",188,"CA",65374,25.5,-0.199999999999999,-16.4,11154,10489,-117.627468,34.124047
7.65,7.51591864306045,454.32,8.14836144144069,9.68718187062507,12.3670775701926,9.6075703274418,9.78374116182913,9.8883504258681,10.456650342038,11.4920741416005,9.71485465172355,9.8640396771547,10.8015407082565,9.828555580213,9.45200661637744,9.17137803119501,11.0502371214981,70,"Low",126,"CA",54079,30.2,4,-20.1,7995,11735,-121.826768,36.576883
7.64705882352941,9.01067050893158,309.16,9.38753760786537,8.21681927068805,10.2317427216777,7.95671755350561,6.44242295850157,6.01212447244736,8.77153125356563,10.2927621412859,6.61356889768223,7.33019693551175,7.77772260614801,6.79430090589022,6.66022831014543,6.59240107985335,7.2961936320881,15,"Low",172,"CA",41078,14,1.6,-3.7,5618,2073,-117.521437,34.023345
7.625,10.2433588086537,395.58,9.83299399123619,8.48632061005727,11.2520181108166,9.12937258203938,5.82248040327545,6.20575584443512,6.00658960147312,7.12613366006881,5.4583655679291,5.22295927426358,9.06252875370494,6.89938009954595,7.06830475183606,7.20742998979904,8.06603662398041,11,"Low",224,"CA",28081,8.1,1.3,-1.4,6110,6979,-118.069467,34.060618
7.608,10.09066,1208.52,9.525977,9.392292,10.96111,9.472175,7.862472,8.186766,8.186766,8.617252,8.220448,5.999438,8.562659,5.782085,6.847723,7.704961,8.581171,105,"Low",176,"MA",89713,35.2,2.4,-31.9,0,23342,-71.1408776,42.65717
7.6,10.5308987411802,1316.72,10.1477154369403,8.36714259470931,11.465265252163,9.66012529205914,9.58267614933667,8.02695430126225,6.51383324278712,6.51383324278712,8.41020470782981,9.60108190110153,10.2656787867479,9.42117664656962,9.66543863173216,9.4233738768269,9.42634681511904,117,"Low",97,"NH",46184,17,-0.699999999999999,-11.7,0,1448,-71.8203306,42.7491079
7.6,8.90370762724706,1207.91,9.04316810740969,9.22367357218738,11.1406269410886,8.73639513758497,8.57675312411018,9.06546262789915,10.4280665167135,10.6402197741187,9.85913978589862,9.87523693755144,11.0933128269078,9.32062041573839,8.74780852108762,9.18170248006914,8.75761047034019,57,"Low",124,"NJ",36752,12.9,0.6,-7.6,0,3745,-74.539702,39.517037
7.6,10.4785939029888,1202.04,10.4483355002667,8.53585249143994,11.3299418257092,10.2159170055051,8.591208769475,9.91872172537892,10.5386994071389,10.4935705616075,9.85621132995767,10.5670077639797,11.3425200351856,9.89833216739547,9.97948428776498,10.0826765363802,8.41310985177879,83,"Low",100,"NJ",42031,15.7,2.7,-2.8,0,117,-74.8184432,39.1984814
7.6,10.442329956347,1243.45,10.3141374834704,8.90694841742446,9.63788377587702,9.51586974618751,6.78656219575391,7.68828556089965,8.44185504046243,9.53513406536261,6.99390137375957,7.30556877263373,8.63973800683557,7.01617970115424,7.68828556089965,7.13567087228966,9.13293558120218,53,"Low",186,"NJ",57959,28.4,1.1,-16,7099,10654,-74.4799,40.45054
7.6,10.9202690029943,1224.85,8.74242626307585,9.2920670800444,10.3196369952425,8.30415760050468,7.75709023241515,8.27551540022252,8.55633403225566,10.5715341934828,6.03469790958804,8.46167808426129,10.7070268290959,8.15471642967722,8.26622181944407,8.83010123251181,7.47426971291097,79,"Low",182,"NJ",53680,33,3.4,-2.9,2736,3035,-74.02136,40.17875
7.6,10.0722778408021,1242.63,10.4315700555,9.59728821762656,9.37403537859038,9.37127089415879,7.93005185700668,8.26805166494231,9.13190388970179,9.57901186420499,8.34982831005716,7.40944982455406,8.88093139076673,7.35651445060165,7.84959309810404,7.77167155521253,7.65792584283142,47,"Low",188,"NJ",34034,15,3,-6.9,6351,2838,-74.430641,40.616669
7.6,9.20774914653139,1196.8,9.12250092412831,8.31972885231244,10.3882791686114,8.43476731421518,5.54541534460211,8.43774269257734,9.22869560188735,9.88546329717124,8.54309379249255,9.59345607449203,9.76662734583191,8.57700415523614,8.32553840252275,8.98191853876811,8.78097094938989,106,"Low",80,"NJ",34286,0,-4.2,-11,0,-1779,-75.4906483,39.6875886
7.6,10.8087942264766,1292.56,10.096660587663,9.74398057447254,10.521324623441,10.3382968909261,8.82491488145043,8.02076190690422,10.1049939385728,9.08924953564424,10.1126507737788,9.31374915278618,10.6257689510806,8.82428079094822,9.15630659101531,9.03035055613717,9.47900632802696,79,"Low",129,"NJ",52940,14.4,-7.2,-20.6,5326,3431,-74.49283,41.16873
7.6,9.52078820211277,902.15,9.48045862992441,9.30609899217597,11.8286695756704,9.63601459616179,9.04187639322631,9.27964540461859,10.2955905472526,11.5614992099918,9.37823461368574,9.79458947255074,11.8251264180937,9.27964540461859,9.27964540461859,9.28823948040741,9.23106641318038,36,"Low",100,"OH",35900,24.4,3.8,-19.2,2171,183,-83.737736,41.476059
7.6,10.5969652259361,67.92,10.9484157617489,9.45041126025276,11.5741449516768,8.77582741312145,9.65183692475824,11.1984140173328,11.6271605046628,11.5959925958934,8.70166019806541,11.0354473288541,11.6188809433013,10.7953794597741,10.6063955749364,11.4389810303159,8.66460646405691,17,"Low",139,"CA",19438,3.2,-0.8,-0.6,0,3993,-116.163,33.61213889
7.6,10.5925822086621,70.1,11.0416916850723,8.91100417562855,11.588701037367,8.91496433010629,9.29251698082457,11.207007418691,11.6731300836225,11.6440892066563,7.87476736869206,11.0049280381956,11.6654074976687,10.7784229244225,10.5980576999291,11.4791228163731,9.36955953546929,29,"Low",139,"CA",19438,3.2,-0.8,-0.6,0,3993,-116.1285,33.65936111
7.6,10.2784695250634,69.48,10.9060275480424,9.36724702242433,11.4747329540435,9.73926050988865,9.20776011681105,11.0409257450638,11.5925694324286,11.5630371906675,8.74167409823847,10.8468968364497,11.5846973614594,10.5421092339647,10.2909638439144,11.3570022647727,9.60002807255291,20,"Low",119,"CA",43946,21.1,-2,-13.4,3624,2830,-116.25330556,33.67530556
7.6,10.2984812369161,391.96,10.6245950296875,9.75008173117337,10.6175437012944,9.87825723702723,10.2615099929312,8.41902918096496,10.9092019353812,11.0578988147319,9.49711152067122,10.1900958008218,11.1278727408864,8.96670761781069,7.67932210311458,10.4448487887598,9.57303526500369,38,"Low",161,"CA",30463,9.3,0.200000000000001,-7.5,2894,-686,-116.81390776,33.90834915
7.6,9.27885876149237,116.66,11.0902710557185,8.90166908094377,11.1477779505811,10.7732154128239,9.50355594020088,10.4041094658304,11.3285376920769,11.4261952810607,10.5126475460559,9.63672745981717,11.4697058668836,8.47108977240461,8.73201109491342,11.0053940379361,10.6636704460125,11,"Low",104,"CA",31205,9.6,1.6,-2.8,0,4643,-116.50502778,33.92588889
7.6,9.80454216723968,273.29,10.9551322949622,9.57482334836101,10.9478022674988,10.4877793433225,10.1790066146711,9.93022291767338,11.1628844081394,11.2876564559692,10.2754036549978,9.44867244853328,11.3247506694149,9.15315754413409,8.81672591144352,10.7644445537068,10.3137473216486,2,"Low",88,"CA",31563,10.9,7.2,-8.1,0,2119,-116.64275,33.94711111
7.6,11.1514128585578,258.2,11.1527008834495,8.53787357977066,12.1897556853219,9.5664430823781,7.25843910781318,9.82257005310357,11.3899072838713,11.3273276843238,8.73127231304989,10.23028470928,12.3861497224674,9.62973932824912,10.7455064993927,9.91870293298475,9.54166160476345,41,"Low",93,"CA",29878,8.6,1.7,-2.2,7871,4859,-119.14341667,36.05544444
7.6,11.1868442895619,210.53,10.5058604462055,9.88434965446351,12.1175154359563,8.20749258674441,9.00887530905056,9.18774930198658,11.5838904058724,11.5265112578841,9.05183648457995,9.99773058397651,12.2577315341018,9.02289107573067,10.491042157295,9.92398244231192,10.4917339717414,51,"Low",75,"CA",35671,7.3,-1.3,-3.4,4592,5738,-119.4925,36.15372222
7.6,10.827732932571,559.06,10.7258915004317,9.70224755690263,10.7154888751924,8.40542898071879,9.58694019768375,9.90643307447877,10.2533820120021,10.1714256368569,10.0414487782573,10.0848870696331,11.2934339694152,9.774987822712,10.13295675154,10.0582472617362,10.1374082035627,30,"Low",109,"CA",36725,13.4,-3.3,-1.2,-9289,-12525,-121.09488853,38.33271931
7.6,10.81491,1211.81,10.80954,10.76169,11.12125,11.0961,8.700901,9.189796,10.49575,11.15221,10.33752,10.46463,11.06358,9.81903,9.869439,8.848028,10.646,178,"Low",97,"MA",37111,19.3,-2.2,-18.9,0,6201,-73.3175044596639,42.1859124215523
7.58947368421053,8.94205707947657,309.16,9.3802874782776,8.056254193878,10.2510235081394,7.8703768799105,7.07659343080322,5.81828689925705,8.7257855135045,10.2993405395749,6.68143602643767,7.39005891322872,7.64317131689026,6.42239008136902,7.08628363700937,6.86398518357943,7.30788050673678,20,"Low",172,"CA",41078,14,1.6,-3.7,5618,2073,-117.527412,34.024367
7.57142857142857,10.3662412890396,506.43,9.9228830835928,8.31088527464712,12.520384611357,8.95928758889054,8.86823704897322,10.2952273878783,11.7840428589952,11.9047540835647,7.13010410002306,9.25368096495477,12.2235258060584,11.1552501279181,9.2251022646182,11.658190506494,11.904117684419,51,"Low",84,"CA",44658,20.6,-0.799999999999997,-10,226,2724,-120.67508,35.520908
7.55,10.9609886665855,436.55,7.97401406048564,10.0685250637981,10.9781565060572,10.4451736136288,10.1423930480017,10.0724236853561,10.8796092763543,10.8094850919934,10.4694244874015,10.7270874080464,10.8611293722738,10.6465037157484,10.6766495438466,10.7037183275113,10.8424673538019,25,"Low",39,"CA",25500,12.4,3.5,-3,0,3000,-116.71257,33.341589
7.5,9.25840223249915,494.87,8.91997008979482,8.87607066792836,8.9585335911377,8.38974027760269,8.31229469581456,7.27792917000098,7.99354523854463,11.0131320946062,7.54057427615881,9.19318323292981,11.2951446131407,6.30893145923974,7.32768015336846,6.60432696816728,9.10428610439665,19,"Low",202,"CA",46086,23.9,5.1,-9,7517,6506,-121.486992149,38.647551536
7.5,10.1659505726435,1252.78,9.0886474615731,8.62992333381442,10.9251323816082,9.66092521758152,8.36466582997108,8.36466582997108,8.36352663081115,10.4211748072787,8.85473525015399,9.53089547274657,10.163196803773,8.60354682058343,8.1633639371394,8.26902971695758,9.14918068430413,113,"Low",131,"MA",97803,35.2,1.8,-28.7,27928,33522,-71.600938,42.430188
7.5,10.1573724548038,1266.74,10.4132642729864,9.72328006532177,10.4367607363206,9.98624783951871,9.16103992898618,9.16519128005434,9.23887230031105,9.56846547465905,8.87438258987736,8.87728621456818,10.8641334511568,8.38479267614658,9.18019743110807,9.23695721222735,9.38311868584495,76,"Low",97,"NC",34838,9.1,2,0,0,9570,-78.007973,35.644735
7.5,9.21761530195806,1153.83,8.82240424593343,8.03933374200832,11.1312746382942,9.59737339264465,8.95798543907215,8.09782477649949,8.99600446803925,9.82204421488936,8.98495271404436,9.10491638372033,9.1640201593685,9.18743281972115,8.99600446803925,9.03633343167366,9.09373985548004,55,"Low",148,"NH",71616,38.4,3.4,-19.7,0,12081,-71.5584269,42.9433358
7.5,9.93279636493123,1200.2,10.4955128220197,9.21157369402265,10.7301911966612,9.66438566117023,8.99910734475402,9.24815176229714,9.07134887276363,9.49910757560581,9.04476886838606,9.1975502050805,9.31878303933239,8.90272445441547,9.19633856802161,8.71586230358144,9.16136583447872,45,"Low",154,"NH",65432,25.3,-7.1,-17,18670,17932,-71.2070384,42.8540871
7.5,9.97071577750993,1200.2,10.4802091183172,9.28372918441724,10.7217012929672,9.62231604924676,8.90827711589048,9.215840143955,9.0654645172555,9.44146306349882,9.02476754307182,9.11850424283071,9.38776156750986,8.8634645501373,9.18048919044267,8.7499062721419,9.09020887918079,147,"Low",151,"NH",65432,25.3,-7.1,-17,18670,17932,-71.1982947,42.8509164
7.5,10.521532210449,1193.62,10.4917999446735,8.83832662580268,11.3752408291926,10.113670983374,8.85746055732957,9.79480341015967,10.634114120254,10.5970248814174,9.98698239357633,10.6631593632324,11.3862001527195,10.0497673350023,10.0352392096636,10.0986104387341,8.8753628757511,33,"Low",125,"NJ",42612,18.6,-0.5,-5.1,2510,863,-74.792941,39.169074
7.5,10.4963795703481,1235.98,10.2817733011122,8.49198997750151,9.95447338313997,9.82205167941009,7.63418942693892,7.73377297660681,9.03375677441598,9.0865245540922,7.90792954450818,8.81498237885001,8.95574651830378,7.79029141768631,8.24371159797845,7.79024878972842,8.6616653311824,43,"Low",186,"NJ",66082,33.5,2.6,-20.1,7230,8327,-74.41785,40.42825
7.5,10.3754396182834,1281.47,9.24338410773475,10.2037662457187,10.3806573169295,9.9967748677487,8.54443615914618,8.79677248298954,9.36439959428105,8.30871647472306,8.28022168197277,8.86158501785458,10.0391138066677,5.90300186847138,8.6561566518589,8.61502485388084,8.6561566518589,20,"Low",141,"NJ",60735,34.1,0.700000000000003,-11.4,0,6508,-74.4235694,40.9381739
7.5,7.91297255954627,1178.67,10.6090167746116,6.98182858617713,9.9569562792064,9.68391751747579,7.4016544984872,6.7169135749592,7.45466124918962,10.5299481900123,8.53630394123712,7.99272702751622,10.6421542344136,7.9111037059213,7.91892234263882,7.93527633659963,8.06566821098957,117,"Low",201,"NY",61324,24.4,3,-8.2,12274,12038,-73.445401,40.7326
7.5,10.917516288488,1124.56,10.450623701546,8.49639499594928,10.4683448826854,5.67428307012441,8.80756142344927,9.05555127784074,9.4270022324274,9.93000638440469,9.11287589271504,5.67428307012441,9.38634882393128,6.12561102104666,6.12561102104666,9.20463406245551,9.47737235678772,41,"Low",127,"PA",42852,12.8,-1.4,-4,3444,7286,-77.087483209,39.746453482
7.5,7.87093354797084,294.99,9.94161440865071,8.02143752734408,9.84487670432737,6.40376417769188,5.96587508511032,6.7426442260065,9.99199577646804,10.6164977211009,7.87133861084639,6.33020055551306,10.1399311086649,6.33020055551306,6.66323758078181,8.22989179803909,6.01160532887963,15,"Low",168,"CA",30859,11.8,3,-6.1,8101,855,-117.2499,34.07536
7.5,8.98550959943023,467.16,10.0408497992141,7.16425015862904,10.6479601062769,8.91062129661671,7.50212076316947,6.73421373856243,8.17289391006303,10.602351691813,8.58347105634138,6.73421373856243,9.22738219610919,8.22429915575949,8.30208807764361,8.26935973882133,9.07871755616572,16,"Low",188,"CA",65374,25.5,-0.199999999999999,-16.4,11154,10489,-117.629016,34.123888
7.5,10.2191714030245,556.78,9.5492814493578,8.29190626076083,9.51789000136742,8.98841640864429,7.17045109312265,8.28530219279638,8.41563477444151,10.7489219609874,7.53120125722451,8.36326565328951,11.3802512290283,7.34206972286046,8.44262686977592,8.42213801338053,7.58679327403734,50,"Low",209,"CA",37937,17.7,2.5,-7.9,5616,2832,-121.339212,38.547108
7.48,10.47463,1226.6,10.26158,8.431948,11.37575,9.850604,8.982575,7.468189,9.963494,7.567076,5.386341,6.131412,10.76251,8.273168,6.036435,6.042094,7.319165,143,"Low",128,"MA",36526,12.6,2.4,-6.5,2987,3333,-71.9898,42.574
7.473333,10.33207,1249.71,8.532259,9.655475,11.13644,10.20175,6.367356,6.367356,6.573635,10.21404,8.831392,9.059286,10.16521,7.821831,9.067838,8.175497,9.271235,205,"Low",139,"MA",58269,19.7,2.6,-7.2,0,26156,-71.6495134,42.543702
7.47,10.6016401749889,417.35,11.0028905724924,8.91103924354029,11.8560147650242,9.55531875247332,8.40232601333422,8.49733068124646,9.42997587490585,10.5897224508424,8.56515322577808,8.78332839915649,11.130942387503,8.37225109093233,8.42081532728347,8.75752048173391,9.95275873418374,1,"Low",110,"CA",51558,20.4,2.9,-2.2,6953,6856,-118.614575,34.489193
7.45,9.52084751874694,248.9,8.25352875885293,9.07919456135786,8.68483837289283,8.86325063789612,6.39754728484152,8.96736101398601,10.1841735050611,10.1782906194279,8.13367549881783,7.80065854134121,9.02298041119086,7.80065854134121,7.79872364469725,8.94126239456942,8.16997113486377,37,"Low",212,"CA",40739,17.2,1.6,-7.8,7068,4905,-117.076512,32.656826
7.45,9.45243030209554,248.9,7.96444368743348,9.06589367012329,8.51182643823505,8.93321584102995,6.61050000391114,8.87661799161946,10.1634212709162,10.1575265058704,7.80437006705219,7.32549794854509,8.91024989313529,7.32549794854509,7.37883496981496,8.8145260042766,7.84613525952243,23,"Low",212,"CA",30245,11.3,1,-1.7,4672,5323,-117.086634,32.659245
7.45,10.1605620052582,1496.85,10.4489393846223,8.59408269432161,11.4720686207414,9.16215802202154,7.8635207980841,9.85857235833817,9.86687311329464,11.0338438007076,7.02765841107918,8.31442098711843,11.4363232066064,7.51203713493913,7.73575025488945,7.72411460869834,8.33507758283787,26,"Low",104,"AL",30006,13.8,2.1,-4.1,393,728,-86.9711698,34.8045487
7.45,11.1157180445487,1392.21,10.858071990958,9.71600206775187,12.2032282372482,10.1899539840185,6.07283129886127,8.36354959205872,9.99755934235808,11.9541067370757,10.369309976903,10.1477037112614,11.9896554282806,9.98437659904695,10.5293918294888,11.0567890468994,10.0570115487531,29,"Low",91,"AL",30964,11.3,-0.899999999999999,-9.2,3995,4659,-85.693694,32.421878
7.4,10.0691517239923,1166.38,10.6506652902201,9.9809163673783,10.6659386676052,9.80746821334267,7.27218246523094,7.64568401126183,6.90320298354946,9.92247621600734,4.95403355487507,9.20949897325691,10.6367096099533,6.22577379516452,8.569772484907,8.2755991678349,7.91378293096746,11,"Low",147,"NC",43275,22.9,3.8,1.8,6466,8898,-80.810815,35.582987
7.4,10.9040123239138,1193.93,9.98743994277194,9.22426219154483,10.5823660729678,10.1132295224365,7.48169673901381,6.58894743832751,10.2478723419285,8.0043658963238,10.2172547585611,8.48264539097163,10.7070942748434,9.29292146580402,7.91917085200576,7.13815760466077,9.54875135325991,108,"Low",155,"NJ",55342,21.3,-1.7,-4.3,0,12405,-74.5735,41.14849
7.4,11.0693593969638,1223.05,10.2892672845918,9.81464433419254,10.7922926260257,9.40318759481801,8.59297215413537,8.63226842996967,10.1780218326152,10.1940647193491,9.90592524140244,9.85292511540729,10.8393500392258,8.57566100290316,9.30224243180726,9.34756846681594,10.2029843672904,48,"Low",112,"NJ",54799,23,2.3,-7.8,0,11893,-74.876796,41.037793
7.4,10.6618570875222,1274.5,10.6131136378941,9.57496156634734,10.5895200816563,9.72470547624714,7.50357074368252,7.91438362036012,9.21624104893803,10.7103753975045,9.77938533306678,9.06025343898664,10.3501804168551,9.20610204922115,8.55709535021007,9.02043919557811,9.47207294641574,52,"Low",110,"NJ",56382,22.2,4.8,-7.2,0,-1064,-75.096643,40.931819
7.4,11.0208379510575,71.7,11.0732092951944,8.7576222098138,11.432164216173,9.48866612486266,9.88303973331038,11.4568927622354,11.7547060242131,11.7245004793678,9.4958686149904,11.3087615611186,11.7467053390304,11.1484946362397,11.0253754511143,11.63071061362,9.95721056214171,11,"Low",61,"CA",20562,0.5,-1.3,-1,0,5777,-115.94702222,33.53904167
7.4,10.5098907678483,92.57,10.8289809310762,9.72837509801394,11.5235077719078,9.44125134963463,9.83182048327113,11.1358121421991,11.5670725416333,11.5342391209529,9.43469410750776,11.0034119287634,11.5583492423664,10.7347900427406,10.5241518670796,11.3670959235585,8.77742741960877,17,"Low",90,"CA",19438,3.2,-0.8,-0.6,0,3993,-116.23080556,33.59355556
7.4,10.4820654534473,68.24,10.9354918802208,9.27130643665246,11.5371021779322,9.25465912425243,9.44763801480574,11.1397056290642,11.6164138421887,11.5859662112528,8.98084685056297,10.9622038604129,11.6083150809504,10.7010438210632,10.4921432431603,11.4098535067094,9.12120784696603,17,"Low",139,"CA",19438,3.2,-0.8,-0.6,0,3993,-116.19586111,33.64069444
7.4,10.5022670302413,66.71,11.0400057334118,8.40028353569411,11.5605130366905,9.32045616024691,8.90761637190855,11.1613423786362,11.6683451806129,11.6400315064535,8.57901213255898,10.9402747681671,11.660807658053,10.7000997804216,10.5070803388131,11.4602040396096,9.55264284527335,21,"Low",139,"CA",26800,2.3,-1.1,-2.5,5065,4602,-116.15361111,33.686225
7.4,9.10432391590688,112.96,11.0924893665174,7.84216075249142,11.2045944629776,10.7733741895385,9.11431595080212,10.5214461539785,11.377143404664,11.4638814462418,10.3692916805278,9.89306320169489,11.5151843659959,9.04301164374785,8.97820053400911,11.0802930228267,10.742819253686,11,"Low",103,"CA",25311,10.6,1.1,-2,0,-1449,-116.46086111,33.90083333
7.4,8.07093271701217,294.99,9.91938594069004,8.18862707961905,9.8205483244524,6.56526244018333,6.54212140892202,6.86709852882114,9.96482549243694,10.6022402574771,7.62984273107817,6.97609790043067,10.1264969629143,6.56526244018333,6.76633509729796,8.16275500016735,6.5390426531843,15,"Low",168,"CA",30859,11.8,3,-6.1,8101,855,-117.25402,34.071355
7.4,10.3803389031767,428.01,10.1787586745552,7.53053699527709,11.1181440795744,9.44528206149046,6.53378031015659,7.0993481505913,8.56445905035867,9.34012287625937,5.630879305657,7.16236471980983,8.23550747871829,5.60990564402308,6.6973508438274,8.32179791978034,6.9509313689657,17,"Low",180,"CA",30829,11.3,2.4,-0.899999999999999,4243,4484,-117.945222,34.105899
7.4,9.76318766346903,951.12,10.5900157327,9.66912113475064,10.5598031022034,9.88270778596108,9.75529536007802,9.58900119897777,10.4833952714901,10.9931232477366,9.56016227759103,9.86226192791457,10.4029853808408,9.68753894304003,9.85576820204133,9.78965814843504,9.84999546203212,23,"Low",112,"CA",50634,20.9,1,-11.1,0,-919,-117.22091667,34.25111111
7.4,10.9471187766582,205.72,9.44420288578576,9.56525374955698,12.0536249512203,8.81155756078783,9.57761985437226,9.0680803709707,11.7666167685796,11.7181233616689,8.51887018808441,10.3284317304215,12.1377277692777,9.0525831739437,10.6665783934228,9.05547868541809,10.4563328032823,19,"Low",50,"CA",39635,13.6,-1.5,-3.6,4325,4503,-119.74563889,36.26652778
7.4,10.1423131168047,357.41,9.06842222369289,9.68858975127775,11.5612341330223,7.27659253053485,7.21293708184356,9.48813314915118,9.25364802759941,10.2635602403578,6.88370030173323,8.78550961973147,9.76736065856652,9.1046914094408,8.78858294911783,8.87769577613045,8.78550961973147,10,"Low",188,"CA",51335,13.8,2.6,-4.7,0,12590,-120.99355556,37.77266667
7.4,10.1869012974409,370.48,9.0693990985375,9.8277541850016,11.5520219509663,7.13643700656929,8.04084289244668,9.66897074353405,9.50890420656964,10.2246101460922,7.88683733501061,8.83498883187076,9.87919375968134,9.12786090279058,9.10708804775428,8.92760858549333,8.83498883187076,13,"Low",188,"CA",51335,13.8,2.6,-4.7,0,12590,-120.96636111,37.78988889
7.4,10.3159185399453,383.81,9.44056185273117,10.0413257138073,11.5298622824143,8.7273126062578,9.19944281846672,10.0126577136167,9.94569533435399,10.1635974776419,9.06047834273808,9.37621274321136,10.1469831773914,9.23064507280854,9.67633042787882,9.41850660080571,9.21705946941143,18,"Low",85,"CA",47812,13.6,1.2,-4.3,8326,8186,-120.90294444,37.83355556
7.4,10.5054222771083,392.15,9.75651162523104,9.89762745572391,11.5374336309846,9.42911544292859,9.71445310255166,10.19845768292,10.19845768292,10.2659305519461,9.21231622825708,9.75612259789619,10.3317114657244,9.30872887053079,10.0133380095717,9.77518884476873,9.28416087238747,39,"Low",69,"CA",47812,13.6,1.2,-4.3,8326,8186,-120.82511111,37.85722222
7.4,10.5361581899033,453.5,10.1683907003829,9.29913973938206,11.4628318474088,9.70231898862257,9.90991408827047,10.1234343078255,10.4597695070666,10.1234343078255,9.86530172635183,10.1550529754376,10.5815458689045,9.91765098707769,10.2850048066846,10.1714980245165,9.90429748057221,38,"Low",69,"CA",52929,4.6,-12,-9.9,0,21262,-120.81316667,37.93980556
7.4,10.1818745081752,421.93,10.1252899136808,9.23891901176455,11.396370592762,9.01373137068297,9.20584315280534,9.58250955708272,10.2813261839904,9.58250955708272,9.50844793363293,10.0735884741932,10.5149015476299,10.0338002359931,10.1553961281322,10.0990356174374,10.0257452600629,19,"Low",69,"CA",52929,4.6,-12,-9.9,0,21262,-120.94402778,37.94466667
