"DistanceToAirport","Precipitation","DistanceToMilitaryBase","DistanceToLandfill","DistanceToFedCWP","DistanceToAg","DistanceToChem","DistanceToRubber","DistanceToTextile","DistanceToApparel","DistanceToFnB","DistanceToFurniture","DistanceToLeather","DistanceToMachinery","DistanceToMiscellaneous","DistanceToPaper","DistanceToWood","SOCTonsPerHA","PopDen","STUSPS","Median.Earnings.Inflation.Adj.2020","Bachelor.Degree.Percent.2020","Bachelor.5Year.Change","Bachelor.10Year.Change","Earnings.5Year.Change","Earnings.10Year.Change","Longitude","Latitude"
12.1621615095217,654.34,12.0687913737459,11.4019088727149,12.013407982757,9.69112752447784,10.6339690527428,11.1093824584407,11.9566281107653,12.547737804134,10.4162066824873,12.2389724623036,12.4298975646606,10.5652059835924,11.7882849249325,12.0410747636143,12.0088246415267,45,1,"NE",33346,24,10.5,0,0,3596,-99.45833,42.58333
12.1815924353808,664.69,12.0433542843825,11.4722235674047,11.972062768968,10.0222336798264,10.4576654389923,11.0034231319354,11.9223985304759,12.5235819308001,10.6012194571687,12.2237470293298,12.4022531387422,10.3734336801287,11.7367431889789,12.014212137255,11.9822357288938,27,1,"NE",26058,14,-0.800000000000001,-0.800000000000001,0,6172,-99.375,42.58333
12.1166603887338,655.66,11.862525440237,11.7753135753073,11.5658812266929,9.45930682369403,9.57051169644659,9.43923614748147,11.6529047750237,12.3068044652842,9.49957049557823,12.0421609819225,12.1485600513287,10.0683008978477,11.2046859284046,11.6655856059247,11.6855501587853,47,1,"NE",35181,13.9,-1.8,-2.2,0,7836,-98.70833,42.58333
11.8333663113759,684.77,11.7844377583347,11.3911225102552,10.9318917673722,9.90311998499145,10.2317897191277,10.8560970988176,11.2492368339163,12.0331170904865,9.92534101660469,11.8500917464009,11.8088368336889,9.74134325873599,10.4072622770318,11.1868610584938,11.2198892178057,51,20,"NE",31739,16.8,6.5,-1,0,2301,-98.04167,42.58333
11.5529756417158,719.12,11.5602669612793,10.9999570470598,10.4331641744723,8.80838484806637,7.38774760468171,10.979217356011,11.0046080264096,11.8184729954992,8.80838484806637,11.7071401835704,11.5190894286531,10.1345623680566,10.5388014150889,10.9174153911826,10.9543894189037,50,45,"NE",27500,13.6,2.3,-5.2,0,-1337,-97.625,42.58333
10.2651822265226,732.82,10.2908969665713,9.42112790108081,11.2481186799766,9.54343763405822,9.40102767149307,9.87233738474383,10.2368571237222,11.0756084790311,9.38335542394984,11.1246557647843,10.0953653856563,9.84211149221048,10.1450869422805,9.84878159954239,8.82104645252399,39,83,"SD",60833,18.7,3.7,-4.9,0,21022,-96.625,42.58333
10.03554160443,717.69,10.0615053169727,9.64813067885727,11.36375667158,9.28657892996198,9.39600134670219,9.33889716175596,9.96773806345274,10.9626538093353,8.64354421679377,11.0477320082728,9.82522758816435,9.33437493714932,9.87775119543391,9.35305274017004,9.64890170757354,21,142,"SD",60833,18.7,3.7,-4.9,0,21022,-96.5,42.58333
11.089904195371,807.48,11.0802274855448,9.83892609780225,11.9307209077581,8.9928391228948,9.94428106665082,10.9808486252099,10.2739449801923,10.9531604408996,8.72575331966167,10.8922014523639,11.1158220502611,8.6116051497586,11.1016719865232,11.0707509876432,9.34724170496784,52,50,"IA",38672,16.7,3.9,6.2,0,18047,-95.625,42.58333
11.288995229301,831.48,11.5249706298287,9.90392695598429,12.0699321378375,7.90378097887515,10.0464318172523,10.8341747561182,10.961247985127,11.356279140277,7.78793042380524,9.98978313173697,11.5524711253224,8.67063762190813,10.8201270235937,11.4658547167576,10.3845773153866,40,91,"IA",34181,13.2,3.1,-9.5,3845,4195,-95.16667,42.58333
11.1519656397398,830.22,11.6197158578662,9.89768826915178,12.1093634876121,8.89163412147731,10.0374129300384,10.691830360885,11.1116188981309,11.4546855724253,8.17284848808617,9.7727750402754,11.6365217928751,9.33281195475327,10.6758072160801,11.5414954289578,10.6383168376156,109,45,"IA",41386,13.7,1.5,-1.7,6440,13336,-95.04167,42.58333
10.4808638279966,854.06,11.6143116936013,10.580083514238,12.2397395030007,9.43533820305057,9.90038925777405,10.5059591967207,11.5064949333496,11.7386911754183,8.63430827070609,9.74560901621141,11.3556564949925,9.73578698622145,10.4957342566603,11.2232294993295,9.18660377475745,122,58,"IA",44000,11.3,7.2,2.9,0,18583,-94.625,42.58333
9.39849902638743,891.36,11.4861917833148,9.81187542649434,12.3277631481953,10.0554551368578,8.80205433879756,9.86752664045336,11.311979953972,11.7542986423567,8.99923692186877,9.58407742671795,11.1509703195568,9.57367846773196,9.52814225432383,10.8553475313755,9.65330163011003,72,45,"IA",48375,14.6,2.2,7.1,0,10042,-94.33333,42.58333
10.2687284041098,943.76,11.7035177250105,10.5831228574651,12.4544799633685,9.05467729905883,9.81272168170145,10.0949336042251,11.2765658398144,9.86005068387711,9.05467729905883,10.3837873686615,10.6325832715973,9.12142281574434,9.68327345617573,10.4158128512273,10.1302425746321,123,73,"IA",39563,15.4,-2.2,-3,0,6373,-92.75,42.58333
11.0260697536854,991.61,11.4842423082392,10.6080354967114,12.5119336012484,8.17785621534452,9.48912523135156,9.18191826345348,10.5354792829152,10.7924738890828,8.7126928674454,10.1580731801612,11.1412147627123,9.40518567821272,10.1522688306551,10.5520624859945,8.77468885422214,155,61,"IA",36915,14.3,2.8,-2.8,0,5377,-91.41667,42.58333
10.8306204946485,964.3,11.0232301814706,10.4641924614496,11.7361250147165,10.6936123855312,9.8783281935366,8.29782251385453,10.4307451292528,10.6934757859706,8.92206919270171,10.3839194305923,10.7423711838044,8.40130500939027,9.669133270148,9.8783281935366,10.421390175167,132,85,"WI",36687,11.3,-1.7,-5.3,3219,4271,-89.41667,42.58333
10.6819078919261,950.9,11.042551687228,9.79649737636933,11.611733157703,10.5314696156881,9.43142741011601,9.57472303498312,9.57808353654789,10.4909524990258,9.53712944919361,9.57392042071083,10.5473249964722,9.49743477178222,9.43674021581057,9.53312362625957,9.56016097852422,79,71,"WI",35519,12.6,2.4,-3.1,5302,5486,-89.16667,42.58333
10.7555539539097,949.6,11.178989589065,9.56512042173638,11.4735864328175,10.5177541207614,9.20644047726286,9.43902931912202,9.48375109139039,10.5989390760573,9.28726530134918,9.54807038868885,10.629834471892,8.56176054730591,9.44571758595035,9.43902931912202,9.45737309125433,90,94,"WI",40865,13.6,0.699999999999999,-8,8808,11215,-88.875,42.58333
10.2771606065512,870.64,9.22767819944155,9.87444641128501,12.1899315765401,10.5586381703648,8.17745964249265,8.24960938882857,8.51148392452408,10.2996683612762,9.3422428135801,8.1182362591133,9.2602527633559,7.79902272359908,8.25023123373698,8.10885556156503,9.19998594948899,50,205,"MI",34486,18.4,1,-7.1,2764,24,-83.08333,42.58333
10.7980290757533,840.93,8.08565768450604,9.97345614784973,12.1245973705553,10.8134408451972,8.56554192483612,7.97041218416727,9.77519782691254,10.6337214401079,9.59871086281698,8.51346484978017,10.3044291114722,7.69974185886389,8.61272480124858,8.8412647131583,8.62319887890595,42,194,"MI",49527,16.3,0.9,-7.4,11514,10745,-82.83333,42.58333
10.6143100993761,1284.35,11.0771760825293,9.19389467986291,9.618822923021,10.470956991092,9.13049348679484,10.476371217341,10.4973200710446,10.4448363677398,9.13422501714657,10.3496418463458,10.2615451401824,9.0663197593238,9.22291201665757,10.0925045613489,9.20865815784706,88,89,"NY",39355,15.9,4.5,1.6,0,6592,-78.625,42.58333
10.9978309089317,972.93,11.7214263335475,10.4814570193892,10.7322443709222,11.1670758579227,9.53037394539551,10.5256267970152,11.3580282398807,10.4368212582004,9.51557401057428,8.36950839596509,11.0465703717149,10.6249361918144,10.6907917482616,10.4826941806365,10.7056480939839,46,100,"NY",34971,10.6,4.2,-2.8,0,7613,-77.625,42.58333
11.2381230261317,1170.14,11.1771689121862,10.7195642804905,10.9460959958876,10.9036182043088,8.78574443086751,9.65900736042844,10.5714681957211,11.2476258265048,9.66244094360033,10.7233200258156,9.8379405230249,9.67277669121778,9.68146337448983,9.66589955569641,10.3508780462047,55,85,"NY",34639,22.1,12.1,3.4,0,7658,-75.125,42.58333
10.7013399590985,1252.43,10.6895030703918,10.1204975318972,11.5796070007108,9.29996258775815,9.19005378358972,9.08996965365504,10.1548803110825,10.4738177357888,9.41805429647478,9.60734848698045,10.8357724924046,9.08863037338392,9.59393335284962,8.20240847123769,9.66377117749032,180,80,"MA",0,0,0,0,0,0,-72.41667,42.58333
11.3627144810064,1706.71,12.2348000342821,11.3523482960933,11.7556700546355,9.99621622128805,11.345042409533,11.3567472143432,11.1649440511259,12.1868679094614,10.7916810275907,11.3600716771482,11.7634086589827,11.0572926393015,11.1916554468357,8.4045397021131,9.18819547370379,136,1,"",0,0,0,0,0,0,-124.4167,42.54167
11.2608323907661,2647.34,12.0650872550475,11.2073749654504,11.3049160625057,10.2587195058645,10.6006210272576,10.4773096653691,10.8721490780869,12.076973700793,10.4626440921761,10.4553464764958,11.7821324185964,10.464474970785,10.4063464258519,10.5820686610805,10.5307000377607,21,20,"OR",0,0,0,0,0,0,-123.7917,42.54167
9.84823643629423,631,11.504312882932,9.82291178614537,10.6927177959675,8.56201874498807,8.62672342171854,9.60001140778556,9.71690914820926,12.048871317203,8.56169665699827,9.46077141018295,11.4642917885559,9.36616907171165,9.36616907171165,9.36695259115667,9.3551175431278,48,64,"OR",39005,13.1,2.9,-2.4,0,9529,-122.8333,42.54167
10.6852745334843,592.38,10.6705771022527,10.4623115985552,11.5213905349535,8.46526643327499,10.4862362704902,10.5417259633788,11.1663514770323,12.06411672314,10.2656884502299,10.4859654284994,10.5715558709209,8.47869516106482,8.55543072910318,11.2855734454635,8.3595786861328,23,1,"OR",38413,13.2,-0.4,-0.4,0,23876,-121.8333,42.54167
10.6880977493203,437.31,10.6818876899708,10.4864947584432,11.6655092035002,9.1948825124921,10.5317724262122,10.5610088507889,11.3438957391035,12.0441329600029,9.5407083008779,10.5315251155807,10.6124300772415,9.96776572728652,9.96776572728652,11.4604021512611,9.72823376014819,22,1,"OR",38413,13.2,-0.4,-0.4,0,23876,-121.625,42.54167
11.249450814252,657.57,11.2559472993952,10.940438953483,12.0337814163896,10.1246619663711,11.2343948565077,11.0310790256617,11.8040954475851,12.0450461312384,10.7329690688028,11.1931531649216,11.2585150347317,11.2302996547196,11.2362384579744,11.0499209645767,9.72450800500286,23,1,"OR",0,0,0,0,0,0,-120.9583,42.54167
12.0159926698878,243.02,12.0205933081911,10.9220267025121,12.4749487388669,11.4235356253158,11.620663551964,10.9905122975159,12.2428032416832,12.2435774643014,11.041445706782,11.9945185512645,12.0297047305862,11.780128006078,12.0297047305862,10.997856852445,10.990547030399,21,1,"OR",40417,24.5,-5.5,-1.5,0,17292,-119.7917,42.54167
12.3262133441582,267.16,12.3297887125629,11.6325574569196,12.4894454463939,11.312046458924,11.628980786766,11.6459342210441,12.4214094029734,12.4222213901238,11.668321939901,12.3113511578258,12.3376218248674,11.6618918725076,12.3376218248674,11.6456706736331,11.6256584371611,38,1,"OR",31667,17.7,3,-2.3,0,5872,-119.0417,42.54167
12.3700341839671,432.47,12.3734772456787,11.6686899847142,12.4511854948213,11.2940018720933,11.6356668543153,11.7280215218891,12.4513568730865,12.4521640687473,11.7482402454528,12.3407023098335,12.3810989062447,11.6664899730324,12.3461249805199,11.7274826587965,11.6325459226435,30,1,"OR",31667,17.7,3,-2.3,0,5872,-118.9167,42.54167
12.3797444004165,577.03,12.3433645834325,11.6824504943336,12.4114834977679,11.2917196600123,11.6501851488715,11.8044459114302,12.4810922613884,12.4818928938891,11.822846165845,12.3101492873746,12.4228105242606,11.6785229508467,12.307845081723,11.8037142067238,11.6473059969738,21,1,"OR",31667,17.7,3,-2.3,0,5872,-118.7917,42.54167
11.6822690037552,371.91,11.3369911860171,11.5026327765194,11.3367900147033,11.0875219003415,11.5557464202365,11.5725623049732,12.0615860344649,12.8704620054771,11.548179668067,11.6828834062807,12.8770690490469,11.6643091774144,11.6812841597978,11.6772629399114,11.4866582833965,26,1,"ID",0,0,0,0,0,0,-116.625,42.54167
11.661847068405,428.45,11.2467081670939,11.4432725542767,11.2463407368622,10.9802726859336,11.507271511456,11.5611373667401,12.0010059685509,12.8819935521437,11.5252047648367,11.66604046581,12.8992465757323,11.663622186746,11.6686908404745,11.6764506380351,11.4403061688037,73,1,"ID",0,0,0,0,0,0,-116.5,42.54167
11.652120290043,439.63,11.1872023885679,11.4065747926023,11.1866933983829,10.8793764972963,11.4783449932253,11.5586490271566,11.958508960125,12.889888676005,11.5150442188252,11.6587965346558,12.9138473207517,11.6673969504767,11.6643744986358,11.6800352403903,11.3893309377617,26,1,"ID",0,0,0,0,0,0,-116.4167,42.54167
10.8722564965055,263.33,10.6490995659643,10.8816702439913,11.3223486874119,9.57190862413042,10.8250724455754,10.8631620507892,10.8711521555514,12.6869611935182,10.279578774638,10.9153727874273,12.6953373951896,11.642982202968,11.9359966721246,11.5863812959547,11.3089421778184,23,1,"ID",34186,10.8,2.1,-1.9,0,6759,-115.125,42.54167
9.68686581289951,254,11.2474109336186,9.87541878464184,11.6347244259929,8.35672392462985,9.46177046023488,9.8479558149407,9.99837491569336,12.6020337331739,9.12784706403313,9.76559466239413,12.5981870279902,11.2439914770517,12.0867918012182,11.1568887458941,11.5863673581998,37,88,"ID",37095,14.5,4.2,6.2,0,8407,-114.6667,42.54167
10.9122081382374,397.84,12.0408158538588,11.0149913869955,12.1081659476886,9.16294001657497,10.1714113342089,11.5996498007675,11.7185736611874,12.2938073858295,10.3569062845353,11.0447820245001,12.2579969407948,10.9598605233111,11.047394697547,11.0551298932214,11.8237142590054,20,1,"ID",35591,9.4,3.3,-4.1,8436,8423,-113.0417,42.54167
10.6917983112458,350.52,12.0481777147358,10.6770430662282,12.0551741715438,10.158490171074,10.1394174095227,11.4225213208679,11.8713353031093,12.2601203929266,10.2400387146141,10.7944602712978,12.2179419261003,10.752045547192,10.7678192948126,11.3357523919593,11.7233484518751,42,1,"ID",27333,16.8,-6.6,-9.5,0,1395,-112.7917,42.54167
11.707414365175,483.05,12.2282503911748,11.19228470655,11.6415939276944,11.490319157032,10.926024088085,11.774791143626,12.1494673727971,12.36520958755,11.0656750860401,12.035922910646,12.3331259128379,11.0807830097385,11.8632315708469,11.7954565438034,10.7029340829112,49,1,"WY",42476,15.4,4.2,0.0999999999999996,0,86,-110.4167,42.54167
11.7065751159367,261.11,12.3921733025212,11.7128904569368,11.8104006777036,11.9099416478848,10.3256868596355,12.0918995237871,12.3334332252917,12.4898400657194,11.5872079219006,12.2611662346416,12.4663370144518,9.62044602939392,12.0165590881899,12.0982797295393,11.4497607197702,22,1,"WY",0,0,0,0,0,0,-109.7917,42.54167
11.3430216874229,466.28,12.54014593555,12.0397760012094,12.0213183319817,12.1880379944426,11.0068619841806,12.3109077731959,12.4948361330419,12.6113140619546,11.9364288998132,12.4445484547553,12.593891978663,10.4704712733253,12.1784074692468,12.3245652071912,11.8575330908187,98,1,"WY",45865,8,2.3,-28.5,16720,7427,-109.2083,42.54167
10.9972372043923,436.59,12.6579304429858,12.1811875644189,12.1588190751955,12.3038774384709,10.8962454999309,12.2068503430451,12.641682144907,12.730032535943,12.054485510346,12.604490311989,12.7170316603992,11.3224887894906,12.1913081853292,12.5120996657323,12.0928373158654,30,1,"WY",0,0,0,0,0,0,-108.625,42.54167
10.9710983905123,403.01,12.613516461371,12.1102041599022,12.1006837961376,12.3159892663602,10.8452489357134,12.1375261029951,12.6809391194579,12.7629085732319,12.0328210321621,12.6464524141681,12.7509239732646,11.4750035320367,12.1208943147571,12.5601426996875,12.0156056041677,12,1,"WY",36679,19.9,1.8,-7.1,3587,5453,-108.4583,42.54167
11.2868881056295,248.89,12.4131965649893,11.7660160926524,11.8649124375223,12.2932910844143,11.1869638576512,11.8025217042352,12.6722226089348,12.6722226089348,12.0081520539523,12.5904074053106,12.879944494749,11.6810711843526,11.7795751492798,12.6561063209814,11.6357774097504,12,1,"WY",0,0,0,0,0,0,-107.7917,42.54167
11.3161193922245,248.63,12.3992484149821,11.7403677634172,11.8508808868425,12.2914720573351,11.2202170482546,11.7776246935936,12.664294959318,12.664294959318,12.0101672446618,12.5804374472228,12.8788132714665,11.6534010656742,11.7541352349345,12.6481335503519,11.6071441402092,13,1,"WY",36679,19.9,1.8,-7.1,3587,5453,-107.75,42.54167
10.7954013669829,271.49,12.0100979067838,10.9261452933837,11.4649626184791,11.9484236964688,10.7852352856721,10.9814885470251,12.4686726514392,12.4851336632497,12.1509900756346,12.3370978377564,12.7598479826165,10.7831016443569,10.9377298391999,12.469018663823,10.7366427321533,8,39,"WY",39000,18.1,6.2,6.9,0,2269,-106.7917,42.54167
10.6723575078968,418.48,11.7268555019153,10.5162890003484,11.3186885615436,11.6535453001197,9.43969658468228,10.4844314143265,12.3056419243003,12.4024051720024,12.1098243758571,12.2060001429019,12.7083395477055,10.4290713369376,10.4709907245447,12.3876359982934,10.6554513685485,8,1,"WY",0,0,0,0,0,0,-106.2917,42.54167
10.9695311939201,633.03,11.4830984287572,10.7248590681697,11.341054589081,11.4031810205905,9.64965603045948,10.6230183541498,12.18248513459,12.35665797705,11.9557550773619,12.1235086370474,12.6803241149146,10.6245236953285,10.6619282035627,12.3434857445748,10.9802813734663,22,1,"WY",48726,10.2,-1.8,-4.6,0,11737,-105.9583,42.54167
11.4059115832557,372.16,10.9027941064575,11.4098157476975,11.6638354709101,11.1944290704416,10.3497160934498,11.7230494280761,11.3340228170411,12.3387206480806,10.9148866256648,12.0104810296779,12.6521670896011,11.1710779071612,11.9869211154855,12.339277047199,11.6428171167672,18,1,"WY",34905,14.6,0.9,-6.8,0,4658,-104.2083,42.54167
11.2497056045849,403.46,11.3305149442191,11.2392088861298,11.5538994479397,11.1114590514161,10.9375966972187,11.4722100272726,11.2346829658945,12.3855338654582,11.0394108795246,12.0796019814762,12.6741221792743,11.1806014724749,12.0499379989417,12.3881945990714,11.3448064134311,35,1,"NE",31750,22.9,-3.5,1.6,0,9080,-103.8333,42.54167
11.96809967997,593.81,12.4282621418786,10.4136990877884,12.0518445460394,10.511192306478,10.5226275250962,11.9932098160286,12.3730089540272,12.8387731884336,10.6959183718825,12.3640310667003,12.7531617294686,10.5088292226841,11.9250417382917,12.4141439794963,11.9713137717833,17,1,"NE",30818,17.7,3.4,-7.4,0,3288,-100.625,42.54167
12.0589736275241,608.51,12.2006208112519,11.053758110647,12.1858801422422,8.14150841440835,11.1457768632667,11.4803936988477,12.0914942196226,12.6524787810739,7.79410213448322,12.2561101267143,12.545120847217,11.1375335898682,11.7575745066115,12.1785190066043,12.0715476165554,58,1,"NE",30268,14.4,4.6,-4.3,0,8200,-99.83333,42.54167
12.1123129131608,634.4,12.1259655607845,11.3086220681199,12.0779585528036,8.50432940657467,10.8440641801562,11.2431685722378,11.9904798900705,12.5858342302498,10.0386554803062,12.2381414019957,12.4693023046664,10.793607805313,11.7493587157297,12.100362624358,12.0691285792105,60,1,"NE",33346,24,10.5,0,0,3596,-99.58333,42.54167
11.9678402022926,693.55,11.8300335638589,11.5085077210937,11.2359828508725,8.3543407945597,9.84467500666793,10.3363690400863,11.394296308955,12.1506460841089,10.0571592605318,11.8885153874596,11.9473602050294,10.394513347002,10.782438553101,11.3466601146289,11.3747449964059,32,20,"NE",35181,13.9,-1.8,-2.2,0,7836,-98.29167,42.54167
11.8536571885117,690.63,11.8194589771886,11.3762595649061,11.0253957064393,9.95522005045968,10.0978463699406,10.7710965243649,11.2358099031308,12.060141839783,10.171177609759,11.8300291943372,11.8304398459466,9.72328195551949,10.5635034019658,11.1748414901966,11.2083785098219,17,20,"NE",50833,15.4,-3,-7.9,0,21958,-98.08333,42.54167
10.9029303069964,801.12,10.8910431330015,10.2471006609076,11.8917269025623,8.0377664235271,10.2502763895593,10.9007800397429,10.3125614743691,10.9251016193769,9.3728086501912,11.0424831795289,10.9361728009645,9.52892500361778,10.9186968552251,10.8816403520394,9.7714824231505,50,45,"IA",37614,12.3,-3.1,1.1,0,10380,-95.75,42.54167
11.3806330758923,818.79,11.3726442578004,10.0870283657348,12.0396301465376,8.25496727737788,9.14888020118591,10.9800167957299,10.788230649752,11.2537656706995,9.14888020118591,10.3019827605582,11.4057562034062,9.77722624014807,10.9682181169182,11.3716482651722,9.79487954726516,61,58,"IA",34955,11.7,-5.8,-7.8,0,9714,-95.33333,42.54167
8.48329219146454,913.13,11.4091063163512,9.22555897927674,12.3636616931046,10.3587128303966,8.22523585972016,9.99550550070648,11.2073908465771,11.7068980508245,8.69481756704051,8.74749283670366,11.0352857146211,8.72623392382003,8.71573482202744,10.7636072182762,8.89786165485621,72,90,"IA",35053,14.6,0.4,-5,4235,2718,-94.25,42.54167
10.2916111622842,915.13,11.308822731241,10.263439122468,12.478672805557,9.84812388012502,9.11042942485404,9.09303131147583,10.9197624332743,11.3871116437043,9.07224842438318,10.2982950697417,10.8785785607671,8.95739242451471,10.2426832201075,10.0202656389557,9.09303131147583,134,39,"IA",39979,17.9,4.9,0.399999999999999,0,8605,-93.83333,42.54167
10.4012066599314,916.36,11.3074904380838,10.3725939043488,12.4787116360584,9.71228285723663,9.3187848273996,8.95281511062526,10.9017576386496,11.3491557535708,8.97788257746215,10.4064168824698,10.8831695226705,8.99666844784591,10.3575459800442,9.97019855587441,8.95281511062526,134,39,"IA",39979,17.9,4.9,0.399999999999999,0,8605,-93.79167,42.54167
10.67235542198,921.87,11.3141348344113,10.5375538253896,12.4725269957201,9.35632119781735,8.85088184317158,9.38576570438229,10.8697237809262,11.2267024608936,9.45762692145579,10.675130475605,10.9203420942468,9.60526950444141,10.6393613127421,9.96503880372246,9.38576570438229,134,39,"IA",38750,9.5,-1,-11.5,0,-833,-93.66667,42.54167
10.0452071426853,985.71,10.9868939825599,9.61519462688485,12.3505832949275,10.4152540335571,9.48069112094345,9.88542388237718,9.90211110566763,9.38062645885803,9.53183891748456,9.80954493718911,11.6048490074959,9.39796368293443,9.61482967080396,9.55981485470219,8.79409678419426,68,81,"IA",41054,18,8,2.1,0,14071,-90.91667,42.54167
10.1591954819077,973.76,10.5000866624209,10.2351690461374,12.1855178354154,9.79151019377599,9.3296156270525,8.79340240155183,10.7691643381609,10.4393064266233,9.5664793723228,9.68205191690325,11.6253305095667,9.74990387859731,9.34583845439789,9.37114287926379,9.52521534332997,44,87,"WI",42010,18.5,4.3,-2.7,5982,12477,-90.45833,42.54167
10.7366925012757,951.67,11.2798409152593,9.45419594088741,11.3932550493323,10.3281534728992,9.07567782555264,9.07567782555264,9.97104292464909,10.5965039745475,8.84767221886931,9.64897652055724,10.6178079892786,9.40291007005885,9.31224060776495,9.6638906338876,9.09689784018891,90,94,"WI",40865,13.6,0.699999999999999,-8,8808,11215,-88.79167,42.54167
10.5609142868548,991.37,10.1688975586354,9.66639275863469,12.3766433473331,9.80307145971513,10.0566403060291,9.05497929324497,10.1965037482236,11.6272964640223,10.0309084389857,10.1700368934952,10.5932562825535,9.40942562947732,9.39247357769985,10.0561069176421,10.1323674196863,29,99,"MI",45131,17.8,6.4,1.2,13034,11535,-85.33333,42.54167
9.86304933852938,871.65,10.7086858169034,8.3082971604406,12.3118078409868,10.2074757053057,7.5580288827988,8.13433852969412,8.7694570799282,10.5631818738463,9.21824107903235,9.0218042648036,10.4271350239662,7.6896507023067,8.92282975149234,8.82052634422994,8.17360255902573,53,151,"MI",55495,28,-0.100000000000001,-9.7,0,11655,-83.58333,42.54167
10.7808950343099,1091.29,11.0608206912123,10.5304925267425,10.2001503027111,10.5121381005753,8.44663273476657,10.3284951233817,10.5599370344632,9.6162853649212,9.92851913206096,10.3878131312894,9.27833634672666,9.74837816329383,8.83633759305788,10.2861697567323,9.88594355261968,67,94,"NY",40651,11.7,3.8,-4.1,115,171,-78.95833,42.54167
9.79843310114697,1126.58,11.0516719218195,9.62960450083058,11.0571623564788,11.0497395025292,8.03544858586827,10.8353092521261,9.16108541980954,11.724283033653,7.9203633196995,8.97296629533136,10.8426186460571,7.61255035861164,9.90906845031482,6.64079110111612,8.03544858586827,61,121,"NY",39705,16.4,1.8,-11.9,6368,6422,-76.25,42.54167
10.5214555335369,1205.54,11.0500337658894,9.05987497647246,11.0454140874834,10.7885913895449,9.39787829981909,10.7918906130514,9.55500538453997,11.6475769800233,9.65376385836657,9.15203687925417,10.7737651307753,9.80075635496773,10.0271815285574,9.79450214154312,8.61414384309231,207,73,"NY",36986,6.4,0,-10.5,6484,11100,-76,42.54167
11.1639241461729,1150.28,11.1684045040954,10.4663808208032,11.0247480890816,10.8262930173795,6.37555023543583,9.73261797084029,10.2958802545155,11.3814627882196,9.69079111459881,10.8856971024996,10.2805322668366,9.77590074153679,9.67248633546696,9.70599956466041,10.1065569596968,79,73,"NY",35552,17.1,2.5,-3.9,0,2966,-75.25,42.54167
11.3020130573186,1178.44,11.2383849296824,10.8079192431278,11.1670514094357,11.1940024362488,9.80552405579763,9.99683899708862,10.1751640920957,10.9941708227886,10.2428609339072,9.79716713187242,10.2143239818987,10.2830565658263,10.3589887150367,10.3014683898972,10.1751640920957,59,77,"NY",35050,11.7,0,-5.4,5050,6073,-74.75,42.54167
10.9764513802697,1102.57,10.9296558428523,10.8675769095483,10.8981198536603,11.1790864982486,9.65515759486047,9.72131018534635,9.59887293017294,10.8521935854959,10.5065344083977,9.90939506875059,10.7319526851225,10.7012296307432,10.810038607368,10.7949534830834,9.62038099642617,42,58,"NY",30417,12.6,9.2,-0.300000000000001,0,-4166,-74.45833,42.54167
10.2796669910986,1111.18,10.0128328683219,9.8457408480401,10.0150910899165,10.3505020705338,9.236373549023,8.95721456127511,9.87853531874709,10.1105476558248,9.0941676141263,8.36302424475548,11.1126007225158,9.75081294943807,9.79654745666475,9.47462202784261,8.36302424475548,43,96,"NY",52327,25.8,12.7,3.4,10061,12478,-73.58333,42.54167
10.4268719833095,1160.51,10.1716377385381,10.0149515539717,10.1739989236341,10.417186843363,8.72321385931128,9.57866489529651,9.9514745371003,10.2357556068118,9.48388802246103,9.26592643921573,11.1830243114159,9.97448175336019,10.0778903384608,9.81171540650246,9.26592643921573,56,81,"NY",43929,12.9,3.9,-15.6,4822,5263,-73.5,42.54167
10.3510065360876,1245.59,10.1360054272589,9.02962332726398,11.323952637435,10.0104554257025,8.90192334174319,8.21346005375094,9.80539004173147,7.9613695043692,8.37013205461807,7.0655083196521,10.6644615917208,8.73151635724849,7.79827681896233,8.21346005375094,7.8481741714907,147,128,"MA",56563,25,-2.9,-9.3,4507,14693,-71.95833,42.54167
11.3309693214047,2307.48,12.133968510507,11.3122164909977,11.4649562187554,10.5291727427838,10.8660382025864,10.7718448131746,11.0883431316242,12.1249612837158,10.7165368552352,10.7813434383825,11.7973018295855,10.7879909788988,10.7567134501959,10.4459566003256,10.4330596578374,133,1,"OR",5833,0,0,0,0,-3667,-123.9583,42.5
9.99825076459905,815.71,11.3481074239516,9.66618675871193,10.877027805211,9.232619342367,9.72304363187965,9.82556006454064,9.88006128778876,12.0903042665894,9.65184356995817,9.82218313257162,11.30068117532,9.73660972506602,9.73660972506602,9.56996884993601,9.70428999369743,61,1,"OR",39005,13.1,2.9,-2.4,0,9529,-122.6667,42.5
10.625189147614,420.16,10.606066612745,10.3938356353029,11.4819523110047,8.33790742195341,10.4051733349136,10.4739028156501,11.0430240704983,12.0995787100169,10.2597631167334,10.4048965789879,10.4915644530936,8.05278221409764,8.05278221409764,11.1764516683478,8.04331807763612,52,1,"OR",38413,13.2,-0.4,-0.4,0,23876,-121.9167,42.5
10.5628183502072,870.16,10.5541924161455,10.3242211681281,11.654399853316,9.01489941091623,10.3746864047183,10.4128879611653,11.2783111249925,12.0738404086373,9.56767140064425,10.3743920258999,10.4695417124588,9.78121030803513,9.78121030803513,11.406350656802,9.72334781384508,23,1,"OR",0,0,0,0,0,0,-121.6667,42.5
